       2.322552       3.307703       1.387361       7.203028       1.387361       7.203028       1.978844       6.106975       1.978844       6.106975
       2.400490       3.317273       1.459902       7.253208       1.459902       7.253208       2.053056       6.146896       2.053056       6.146896
       2.478721       3.326878       1.532771       7.303267       1.532771       7.303267       2.127576       6.186724       2.127576       6.186724
       2.557244       3.336520       1.605968       7.353209       1.605968       7.353209       2.202404       6.226462       2.202404       6.226462
       2.636062       3.346197       1.679493       7.403035       1.679493       7.403035       2.277541       6.266113       2.277541       6.266113
       2.715175       3.355911       1.753347       7.452749       1.753347       7.452749       2.352989       6.305679       2.352989       6.305679
       2.794584       3.365661       1.827530       7.502353       1.827530       7.502353       2.428747       6.345163       2.428747       6.345163
       2.874290       3.375448       1.902042       7.551849       1.902042       7.551849       2.504817       6.384567       2.504817       6.384567
       2.954295       3.385271       1.976885       7.601240       1.976885       7.601240       2.581199       6.423894       2.581199       6.423894
       3.034600       3.395131       2.052059       7.650529       2.052059       7.650529       2.657895       6.463145       2.657895       6.463145
       3.115205       3.405029       2.127565       7.699717       2.127565       7.699717       2.734905       6.502324       2.734905       6.502324
       3.196112       3.414963       2.203403       7.748808       2.203403       7.748808       2.812230       6.541433       2.812230       6.541433
       3.277323       3.424934       2.279573       7.797803       2.279573       7.797803       2.889871       6.580473       2.889871       6.580473
       3.358837       3.434943       2.356077       7.846704       2.356077       7.846704       2.967829       6.619447       2.967829       6.619447
       3.440656       3.444989       2.432915       7.895514       2.432915       7.895514       3.046104       6.658356       3.046104       6.658356
       3.522783       3.455073       2.510087       7.944235       2.510087       7.944235       3.124699       6.697204       3.124699       6.697204
       3.605216       3.465194       2.587595       7.992869       2.587595       7.992869       3.203613       6.735991       3.203613       6.735991
       3.687959       3.475354       2.665439       8.041417       2.665439       8.041417       3.282847       6.774721       3.282847       6.774721
       3.771011       3.485551       2.743620       8.089883       2.743620       8.089883       3.362403       6.813394       3.362403       6.813394
       3.854374       3.495787       2.822138       8.138267       2.822138       8.138267       3.442281       6.852013       3.442281       6.852013
       3.938049       3.506061       2.900995       8.186571       2.900995       8.186571       3.522483       6.890579       3.522483       6.890579
       4.022038       3.516374       2.980191       8.234799       2.980191       8.234799       3.603009       6.929095       3.603009       6.929095
       4.106342       3.526725       3.059726       8.282950       3.059726       8.282950       3.683860       6.967561       3.683860       6.967561
       4.190961       3.537115       3.139603       8.331028       3.139603       8.331028       3.765037       7.005980       3.765037       7.005980
       4.275897       3.547544       3.219820       8.379033       3.219820       8.379033       3.846542       7.044354       3.846542       7.044354
       4.361151       3.558011       3.300380       8.426969       3.300380       8.426969       3.928375       7.082684       3.928375       7.082684
       4.446724       3.568519       3.381283       8.474835       3.381283       8.474835       4.010538       7.120972       4.010538       7.120972
       4.532618       3.579065       3.462529       8.522634       3.462529       8.522634       4.093030       7.159219       4.093030       7.159219
       4.618834       3.589651       3.544121       8.570368       3.544121       8.570368       4.175854       7.197427       4.175854       7.197427
       4.705372       3.600277       3.626058       8.618038       3.626058       8.618038       4.259011       7.235597       4.259011       7.235597
       4.792235       3.610942       3.708341       8.665645       3.708341       8.665645       4.342501       7.273732       4.342501       7.273732
       4.879423       3.621647       3.790972       8.713192       3.790972       8.713192       4.426325       7.311831       4.426325       7.311831
       4.966937       3.632393       3.873951       8.760680       3.873951       8.760680       4.510484       7.349898       4.510484       7.349898
       5.054779       3.643178       3.957279       8.808109       3.957279       8.808109       4.594981       7.387933       4.594981       7.387933
       5.142950       3.654004       4.040957       8.855482       4.040957       8.855482       4.679815       7.425938       4.679815       7.425938
       5.231451       3.664871       4.124986       8.902801       4.124986       8.902801       4.764987       7.463914       4.764987       7.463914
       5.320284       3.675778       4.209367       8.950065       4.209367       8.950065       4.850500       7.501863       4.850500       7.501863
       5.409450       3.686726       4.294101       8.997278       4.294101       8.997278       4.936353       7.539785       4.936353       7.539785
       5.498949       3.697716       4.379188       9.044439       4.379188       9.044439       5.022549       7.577682       5.022549       7.577682
       5.588784       3.708746       4.464631       9.091551       4.464631       9.091551       5.109087       7.615556       5.109087       7.615556
       5.678955       3.719817       4.550429       9.138615       4.550429       9.138615       5.195970       7.653408       5.195970       7.653408
       5.769463       3.730931       4.636584       9.185632       4.636584       9.185632       5.283198       7.691239       5.283198       7.691239
       5.860311       3.742085       4.723097       9.232604       4.723097       9.232604       5.370773       7.729050       5.370773       7.729050
       5.951499       3.753282       4.809968       9.279530       4.809968       9.279530       5.458695       7.766842       5.458695       7.766842
       6.043028       3.764520       4.897200       9.326414       4.897200       9.326414       5.546967       7.804617       5.546967       7.804617
       6.134900       3.775801       4.984792       9.373255       4.984792       9.373255       5.635588       7.842376       5.635588       7.842376
       6.227117       3.787123       5.072746       9.420056       5.072746       9.420056       5.724560       7.880120       5.724560       7.880120
       6.319678       3.798488       5.161063       9.466817       5.161063       9.466817       5.813884       7.917849       5.813884       7.917849
       6.412587       3.809896       5.249744       9.513540       5.249744       9.513540       5.903562       7.955567       5.903562       7.955567
       6.505843       3.821347       5.338790       9.560225       5.338790       9.560225       5.993595       7.993272       5.993595       7.993272
       6.599448       3.832840       5.428202       9.606874       5.428202       9.606874       6.083983       8.030967       6.083983       8.030967
       6.693404       3.844376       5.517981       9.653487       5.517981       9.653487       6.174728       8.068653       6.174728       8.068653
       6.787712       3.855956       5.608129       9.700066       5.608129       9.700066       6.265832       8.106330       6.265832       8.106330
       6.882373       3.867579       5.698646       9.746613       5.698646       9.746613       6.357295       8.144000       6.357295       8.144000
       6.977389       3.879245       5.789534       9.793127       5.789534       9.793127       6.449118       8.181663       6.449118       8.181663
       7.072760       3.890955       5.880793       9.839610       5.880793       9.839610       6.541304       8.219322       6.541304       8.219322
       7.168489       3.902709       5.972425       9.886063       5.972425       9.886063       6.633852       8.256976       6.633852       8.256976
       7.264576       3.914507       6.064431       9.932488       6.064431       9.932488       6.726765       8.294627       6.726765       8.294627
       7.361023       3.926350       6.156812       9.978884       6.156812       9.978884       6.820043       8.332275       6.820043       8.332275
       7.457832       3.938236       6.249570      10.025253       6.249570      10.025253       6.913689       8.369923       6.913689       8.369923
       7.555002       3.950167       6.342705      10.071596       6.342705      10.071596       7.007702       8.407569       7.007702       8.407569
       7.652537       3.962143       6.436218      10.117914       6.436218      10.117914       7.102084       8.445217       7.102084       8.445217
       7.750437       3.974164       6.530111      10.164207       6.530111      10.164207       7.196838       8.482866       7.196838       8.482866
       7.848704       3.986229       6.624385      10.210478       6.624385      10.210478       7.291963       8.520518       7.291963       8.520518
       7.947338       3.998340       6.719042      10.256725       6.719042      10.256725       7.387461       8.558173       7.387461       8.558173
       8.046342       4.010496       6.814082      10.302952       6.814082      10.302952       7.483333       8.595832       7.483333       8.595832
       8.145717       4.022698       6.909506      10.349157       6.909506      10.349157       7.579582       8.633497       7.579582       8.633497
       8.245464       4.034945       7.005316      10.395343       7.005316      10.395343       7.676207       8.671168       7.676207       8.671168
       8.345584       4.047238       7.101513      10.441510       7.101513      10.441510       7.773211       8.708845       7.773211       8.708845
       8.446080       4.059578       7.198099      10.487659       7.198099      10.487659       7.870594       8.746531       7.870594       8.746531
       8.546952       4.071963       7.295074      10.533790       7.295074      10.533790       7.968359       8.784225       7.968359       8.784225
       8.648201       4.084395       7.392440      10.579906       7.392440      10.579906       8.066505       8.821929       8.066505       8.821929
       8.749830       4.096874       7.490198      10.626005       7.490198      10.626005       8.165036       8.859643       8.165036       8.859643
       8.851840       4.109399       7.588350      10.672090       7.588350      10.672090       8.263951       8.897369       8.263951       8.897369
